dispute_id,amount,scenario,reason,delivery_status,delivery_proof,refund_status,customer_message,merchant_message,transaction_date,delivery_date,ground_truth
CB00596,17580,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-12,2026-05-17,DO_NOT_CONTEST
CB00259,19044,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-13,2026-07-16,DO_NOT_CONTEST
CB00314,2652,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-16,2026-06-26,DO_NOT_CONTEST
CB00410,3746,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-19,2026-07-22,HUMAN_REVIEW
CB00163,4466,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-29,2026-06-07,CONTEST
CB00305,8296,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-21,2026-08-24,HUMAN_REVIEW
CB00287,2571,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-02-27,2026-03-04,HUMAN_REVIEW
CB00645,9687,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-11,2026-07-17,CONTEST
CB00636,13505,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-22,2026-05-29,HUMAN_REVIEW
CB00354,14794,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-30,2026-05-02,CONTEST
CB00069,5658,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-17,2026-04-19,CONTEST
CB00679,19370,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-03,2026-06-10,DO_NOT_CONTEST
CB00834,7303,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-08,2026-06-16,HUMAN_REVIEW
CB00936,12704,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-31,2026-06-05,CONTEST
CB00680,9684,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-24,2026-05-26,HUMAN_REVIEW
CB00720,5017,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-09,2026-05-12,HUMAN_REVIEW
CB00238,584,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-10,2026-06-20,HUMAN_REVIEW
CB00266,8695,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-09,2026-06-13,HUMAN_REVIEW
CB00091,5384,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-23,2026-06-02,CONTEST
CB00836,10468,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-01,2026-07-07,CONTEST
CB00863,9233,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-30,2026-07-10,CONTEST
CB00055,2275,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-10,2026-08-17,HUMAN_REVIEW
CB00658,13267,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-25,2026-05-27,HUMAN_REVIEW
CB00944,19134,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-12,2026-07-16,CONTEST
CB00407,14095,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-16,2026-05-25,CONTEST
CB00381,9769,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-13,2026-05-19,HUMAN_REVIEW
CB00125,6871,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-21,2026-04-28,HUMAN_REVIEW
CB00492,10747,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-16,2026-07-24,DO_NOT_CONTEST
CB00803,12548,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-21,2026-06-23,DO_NOT_CONTEST
CB00901,18657,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-09,2026-03-14,HUMAN_REVIEW
CB00431,1935,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-15,2026-08-21,DO_NOT_CONTEST
CB00946,15456,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-25,2026-05-29,CONTEST
CB00704,18584,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-02,2026-06-11,DO_NOT_CONTEST
CB00295,8236,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-31,2026-08-06,HUMAN_REVIEW
CB00879,12192,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-08,2026-03-18,DO_NOT_CONTEST
CB00213,1806,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-04,2026-06-14,HUMAN_REVIEW
CB00919,19217,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-26,2026-08-03,DO_NOT_CONTEST
CB00038,16510,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-28,2026-08-03,CONTEST
CB00861,15956,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-29,2026-04-02,HUMAN_REVIEW
CB00899,14727,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-12,2026-08-14,DO_NOT_CONTEST
CB00126,8494,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-11,2026-03-12,DO_NOT_CONTEST
CB00024,7467,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-16,2026-05-24,HUMAN_REVIEW
CB00840,15317,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-01,2026-08-09,DO_NOT_CONTEST
CB00977,14278,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-22,2026-05-27,HUMAN_REVIEW
CB00102,6828,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-02,2026-06-07,HUMAN_REVIEW
CB00116,10361,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-07,2026-04-08,HUMAN_REVIEW
CB00436,13607,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-19,2026-05-25,HUMAN_REVIEW
CB00951,18566,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-29,2026-06-01,HUMAN_REVIEW
CB00121,11483,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-26,2026-07-01,HUMAN_REVIEW
CB00385,5134,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-07,2026-06-14,HUMAN_REVIEW
CB00048,735,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-17,2026-03-18,HUMAN_REVIEW
CB00172,16697,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-10,2026-07-18,HUMAN_REVIEW
CB00318,18566,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-07,2026-05-15,DO_NOT_CONTEST
CB00325,18731,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-28,2026-04-06,CONTEST
CB00881,4672,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-25,2026-09-04,DO_NOT_CONTEST
CB00264,5676,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-04,2026-05-10,HUMAN_REVIEW
CB00146,5908,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-24,2026-08-03,HUMAN_REVIEW
CB00044,10714,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-07,2026-03-13,HUMAN_REVIEW
CB00505,12728,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-05,2026-04-11,HUMAN_REVIEW
CB00087,3524,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-16,2026-06-17,HUMAN_REVIEW
CB00377,16928,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-10,2026-08-18,DO_NOT_CONTEST
CB00531,9460,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-25,2026-08-04,HUMAN_REVIEW
CB00985,6409,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-23,2026-04-29,HUMAN_REVIEW
CB00852,1635,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-13,2026-03-18,DO_NOT_CONTEST
CB00346,4133,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-05,2026-03-15,HUMAN_REVIEW
CB00404,9840,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-15,2026-07-20,HUMAN_REVIEW
CB00227,14984,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-04,2026-07-09,CONTEST
CB00988,6024,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-22,2026-04-24,DO_NOT_CONTEST
CB00165,11681,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-10,2026-05-18,CONTEST
CB00336,11635,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-24,2026-08-27,HUMAN_REVIEW
CB00601,13877,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-10,2026-06-17,DO_NOT_CONTEST
CB00917,19266,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-26,2026-05-01,DO_NOT_CONTEST
CB00473,3084,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-06,2026-07-15,HUMAN_REVIEW
CB00448,8233,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-25,2026-06-01,HUMAN_REVIEW
CB00108,17258,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-19,2026-05-29,HUMAN_REVIEW
CB00857,16218,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-29,2026-06-08,HUMAN_REVIEW
CB00156,1167,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-25,2026-06-28,DO_NOT_CONTEST
CB00459,11884,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-07,2026-04-16,HUMAN_REVIEW
CB00281,13522,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-02,2026-08-09,HUMAN_REVIEW
CB00208,7866,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-18,2026-06-21,DO_NOT_CONTEST
CB00155,1819,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-23,2026-06-27,CONTEST
CB00588,1555,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-21,2026-03-22,HUMAN_REVIEW
CB00758,5709,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-02,2026-08-08,HUMAN_REVIEW
CB00986,6294,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-16,2026-03-17,HUMAN_REVIEW
CB00384,5427,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-05,2026-08-15,HUMAN_REVIEW
CB00802,2316,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-02,2026-04-05,HUMAN_REVIEW
CB00649,18213,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-19,2026-05-22,HUMAN_REVIEW
CB00807,5417,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-16,2026-08-25,DO_NOT_CONTEST
CB00537,19729,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-24,2026-06-25,DO_NOT_CONTEST
CB00504,4393,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-01,2026-08-08,DO_NOT_CONTEST
CB00738,5062,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-04,2026-07-05,DO_NOT_CONTEST
CB00560,15750,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-16,2026-07-23,HUMAN_REVIEW
CB00545,6260,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-16,2026-05-24,CONTEST
CB00357,1183,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-13,2026-07-23,HUMAN_REVIEW
CB00207,6982,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-27,2026-08-05,HUMAN_REVIEW
CB00889,4040,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-13,2026-08-20,CONTEST
CB00612,6726,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-25,2026-04-29,HUMAN_REVIEW
CB00712,4234,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-07,2026-03-15,HUMAN_REVIEW
CB00532,18299,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-16,2026-05-22,HUMAN_REVIEW
CB00260,3087,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-20,2026-03-24,HUMAN_REVIEW
CB00154,11967,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-12,2026-03-14,DO_NOT_CONTEST
CB00853,16847,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-07,2026-04-15,HUMAN_REVIEW
CB00064,15409,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-09,2026-05-18,HUMAN_REVIEW
CB00435,9452,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-23,2026-05-30,HUMAN_REVIEW
CB00340,5657,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-07,2026-06-13,HUMAN_REVIEW
CB00514,16061,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-23,2026-05-29,CONTEST
CB00749,19569,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-02,2026-08-10,CONTEST
CB00488,15785,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-18,2026-06-26,HUMAN_REVIEW
CB00525,17718,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-06,2026-06-09,HUMAN_REVIEW
CB00894,1594,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-20,2026-08-26,HUMAN_REVIEW
CB00953,13166,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-15,2026-07-25,CONTEST
CB00187,10207,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-25,2026-05-28,DO_NOT_CONTEST
CB00674,11386,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-02,2026-06-10,HUMAN_REVIEW
CB00344,16414,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-11,2026-05-16,HUMAN_REVIEW
CB00378,3891,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-04,2026-08-13,HUMAN_REVIEW
CB00904,12323,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-08,2026-05-10,CONTEST
CB00369,2737,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-04,2026-05-09,HUMAN_REVIEW
CB00569,5410,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-03,2026-06-12,DO_NOT_CONTEST
CB00276,10170,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-11,2026-05-14,HUMAN_REVIEW
CB00691,1951,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-02,2026-06-09,HUMAN_REVIEW
CB00267,13105,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-29,2026-08-02,HUMAN_REVIEW
CB00783,12473,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-27,2026-04-29,DO_NOT_CONTEST
CB00938,7969,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-10,2026-06-18,DO_NOT_CONTEST
CB00534,3089,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-04,2026-05-09,HUMAN_REVIEW
CB00023,2668,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-02,2026-04-08,DO_NOT_CONTEST
CB00543,9852,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-03,2026-08-13,CONTEST
CB00098,13991,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-18,2026-06-21,DO_NOT_CONTEST
CB00296,18341,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-10,2026-08-17,HUMAN_REVIEW
CB00461,12345,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-25,2026-07-29,DO_NOT_CONTEST
CB00198,7895,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-02,2026-05-10,HUMAN_REVIEW
CB00708,15231,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-18,2026-05-19,HUMAN_REVIEW
CB00262,8822,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-21,2026-06-22,HUMAN_REVIEW
CB00311,2493,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-15,2026-05-22,HUMAN_REVIEW
CB00980,19515,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-27,2026-05-01,HUMAN_REVIEW
CB00161,12798,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-06,2026-07-08,HUMAN_REVIEW
CB00403,12663,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-15,2026-04-17,HUMAN_REVIEW
CB00540,15979,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-04,2026-03-07,HUMAN_REVIEW
CB00177,16100,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-03,2026-05-04,HUMAN_REVIEW
CB00727,14119,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-22,2026-04-25,HUMAN_REVIEW
CB00794,2303,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-08,2026-03-11,HUMAN_REVIEW
CB00819,8134,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-16,2026-03-17,HUMAN_REVIEW
CB00779,2288,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-21,2026-04-28,DO_NOT_CONTEST
CB00757,7129,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-12,2026-03-17,DO_NOT_CONTEST
CB00298,3503,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-14,2026-03-24,DO_NOT_CONTEST
CB00092,18605,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-07,2026-05-10,DO_NOT_CONTEST
CB00930,3809,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-10,2026-04-16,HUMAN_REVIEW
CB00450,15243,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-22,2026-05-30,HUMAN_REVIEW
CB00646,1013,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-28,2026-03-31,DO_NOT_CONTEST
CB00015,9982,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-27,2026-06-29,HUMAN_REVIEW
CB00481,16325,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-03,2026-03-10,DO_NOT_CONTEST
CB00997,1998,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-12,2026-06-20,HUMAN_REVIEW
CB00869,1743,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-11,2026-08-15,HUMAN_REVIEW
CB00432,10660,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-08,2026-04-16,HUMAN_REVIEW
CB00696,16319,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-11,2026-06-18,HUMAN_REVIEW
CB00503,15257,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-19,2026-03-29,HUMAN_REVIEW
CB00261,16807,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-27,2026-07-05,DO_NOT_CONTEST
CB00329,12022,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-31,2026-04-09,HUMAN_REVIEW
CB00180,12592,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-06,2026-04-15,HUMAN_REVIEW
CB00565,15928,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-23,2026-07-03,DO_NOT_CONTEST
CB00396,13963,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-05,2026-03-09,HUMAN_REVIEW
CB00496,19615,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-13,2026-08-14,HUMAN_REVIEW
CB00036,17135,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-17,2026-07-23,DO_NOT_CONTEST
CB00443,5960,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-28,2026-06-05,HUMAN_REVIEW
CB00928,5403,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-02,2026-04-12,DO_NOT_CONTEST
CB00660,12293,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-30,2026-08-02,HUMAN_REVIEW
CB00637,15540,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-02-28,2026-03-04,DO_NOT_CONTEST
CB00099,4042,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-16,2026-08-24,HUMAN_REVIEW
CB00338,1504,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-12,2026-04-16,HUMAN_REVIEW
CB00013,10106,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-31,2026-04-04,HUMAN_REVIEW
