dispute_id,amount,scenario,reason,delivery_status,delivery_proof,refund_status,customer_message,merchant_message,transaction_date,delivery_date,ground_truth
CB00509,15474,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-23,2026-04-01,DO_NOT_CONTEST
CB00510,5080,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-22,2026-03-28,HUMAN_REVIEW
CB00511,5824,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-21,2026-03-26,HUMAN_REVIEW
CB00512,19955,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-18,2026-04-27,HUMAN_REVIEW
CB00513,17943,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-03,2026-04-08,HUMAN_REVIEW
CB00514,16061,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-23,2026-05-29,CONTEST
CB00515,4091,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-29,2026-04-03,HUMAN_REVIEW
CB00516,1373,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-19,2026-06-29,HUMAN_REVIEW
CB00517,19427,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-12,2026-08-22,DO_NOT_CONTEST
CB00518,16243,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-13,2026-04-23,DO_NOT_CONTEST
CB00519,12958,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-04,2026-03-08,DO_NOT_CONTEST
CB00520,1534,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-08,2026-07-09,HUMAN_REVIEW
CB00521,14951,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-10,2026-05-13,HUMAN_REVIEW
CB00522,14031,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-12,2026-05-21,DO_NOT_CONTEST
CB00523,15953,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-21,2026-07-30,CONTEST
CB00524,7294,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-09,2026-03-17,HUMAN_REVIEW
CB00525,17718,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-06,2026-06-09,HUMAN_REVIEW
CB00526,15562,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-08,2026-04-14,HUMAN_REVIEW
CB00527,9162,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-07,2026-07-11,HUMAN_REVIEW
CB00528,9642,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-29,2026-07-04,HUMAN_REVIEW
CB00529,9970,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-02,2026-03-10,DO_NOT_CONTEST
CB00530,10888,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-28,2026-06-06,HUMAN_REVIEW
CB00531,9460,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-25,2026-08-04,HUMAN_REVIEW
CB00532,18299,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-16,2026-05-22,HUMAN_REVIEW
CB00533,5299,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-15,2026-08-20,HUMAN_REVIEW
CB00534,3089,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-04,2026-05-09,HUMAN_REVIEW
CB00535,16198,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-05,2026-07-14,DO_NOT_CONTEST
CB00536,9384,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-21,2026-07-23,HUMAN_REVIEW
CB00537,19729,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-24,2026-06-25,DO_NOT_CONTEST
CB00538,17901,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-15,2026-03-19,DO_NOT_CONTEST
CB00539,2220,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-12,2026-05-18,HUMAN_REVIEW
CB00540,15979,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-04,2026-03-07,HUMAN_REVIEW
CB00541,669,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-13,2026-05-21,DO_NOT_CONTEST
CB00542,16145,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-13,2026-06-19,DO_NOT_CONTEST
CB00543,9852,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-03,2026-08-13,CONTEST
CB00544,8109,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-12,2026-07-19,CONTEST
CB00545,6260,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-16,2026-05-24,CONTEST
CB00546,6605,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-16,2026-08-17,HUMAN_REVIEW
CB00547,10277,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-01,2026-06-06,HUMAN_REVIEW
CB00548,15388,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-22,2026-07-31,HUMAN_REVIEW
CB00549,15836,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-07,2026-07-09,HUMAN_REVIEW
CB00550,11335,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-30,2026-05-05,DO_NOT_CONTEST
CB00551,6601,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-31,2026-06-05,CONTEST
CB00552,19105,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-07-12,2026-07-22,DO_NOT_CONTEST
CB00553,13787,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-16,2026-04-22,HUMAN_REVIEW
CB00554,3342,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-07,2026-03-09,HUMAN_REVIEW
CB00555,6554,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-25,2026-05-01,DO_NOT_CONTEST
CB00556,8628,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-20,2026-06-27,CONTEST
CB00557,8217,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-18,2026-06-24,HUMAN_REVIEW
CB00558,10394,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-20,2026-06-26,CONTEST
CB00559,8243,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-03-08,2026-03-10,CONTEST
CB00560,15750,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-16,2026-07-23,HUMAN_REVIEW
CB00561,16966,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-03-02,2026-03-04,HUMAN_REVIEW
CB00562,10167,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-21,2026-03-25,HUMAN_REVIEW
CB00563,7680,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-25,2026-04-28,DO_NOT_CONTEST
CB00564,15408,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-11,2026-05-20,HUMAN_REVIEW
CB00565,15928,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-23,2026-07-03,DO_NOT_CONTEST
CB00566,3182,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-12,2026-04-18,HUMAN_REVIEW
CB00567,3059,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-10,2026-08-19,HUMAN_REVIEW
CB00568,17063,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-01,2026-04-10,DO_NOT_CONTEST
CB00569,5410,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-03,2026-06-12,DO_NOT_CONTEST
CB00570,14978,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-04,2026-03-08,HUMAN_REVIEW
CB00571,19608,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-02,2026-08-11,HUMAN_REVIEW
CB00572,15097,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-01,2026-05-04,CONTEST
CB00573,17318,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-01,2026-05-11,HUMAN_REVIEW
CB00574,2391,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-03-06,2026-03-11,HUMAN_REVIEW
CB00575,1213,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-21,2026-06-22,HUMAN_REVIEW
CB00576,7640,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-08-14,2026-08-21,HUMAN_REVIEW
CB00577,11789,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-09,2026-04-10,HUMAN_REVIEW
CB00578,2761,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-17,2026-08-22,HUMAN_REVIEW
CB00579,13897,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-07-22,2026-07-29,DO_NOT_CONTEST
CB00580,12770,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-03,2026-05-10,HUMAN_REVIEW
CB00581,12809,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-04,2026-03-13,HUMAN_REVIEW
CB00582,4857,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-26,2026-07-29,HUMAN_REVIEW
CB00583,18104,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-12,2026-04-15,HUMAN_REVIEW
CB00584,7797,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-20,2026-08-25,CONTEST
CB00585,15671,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-11,2026-04-18,HUMAN_REVIEW
CB00586,8025,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-30,2026-05-06,DO_NOT_CONTEST
CB00587,5583,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-08,2026-07-10,HUMAN_REVIEW
CB00588,1555,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-21,2026-03-22,HUMAN_REVIEW
CB00589,8386,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-08,2026-08-10,DO_NOT_CONTEST
CB00590,19962,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-05-03,2026-05-13,CONTEST
CB00591,2095,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-14,2026-08-21,DO_NOT_CONTEST
CB00592,14883,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-09,2026-04-13,DO_NOT_CONTEST
CB00593,2349,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-19,2026-04-24,DO_NOT_CONTEST
CB00594,8173,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-31,2026-04-10,HUMAN_REVIEW
CB00595,11007,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-09,2026-06-12,DO_NOT_CONTEST
CB00596,17580,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-05-12,2026-05-17,DO_NOT_CONTEST
CB00597,9516,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-04-05,2026-04-15,CONTEST
CB00598,6238,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-04-05,2026-04-13,HUMAN_REVIEW
CB00599,2036,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-03-14,2026-03-21,HUMAN_REVIEW
CB00600,17685,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-02-28,2026-03-07,HUMAN_REVIEW
CB00601,13877,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-10,2026-06-17,DO_NOT_CONTEST
CB00602,6525,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-25,2026-06-29,HUMAN_REVIEW
CB00603,10354,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-04-29,2026-04-30,DO_NOT_CONTEST
CB00604,18928,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-11,2026-05-20,HUMAN_REVIEW
CB00605,17866,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-18,2026-05-22,DO_NOT_CONTEST
CB00606,8855,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-06-02,2026-06-04,DO_NOT_CONTEST
CB00607,15238,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-02,2026-08-11,HUMAN_REVIEW
CB00608,6741,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-18,2026-06-25,CONTEST
CB00609,1795,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-07-08,2026-07-18,HUMAN_REVIEW
CB00610,18812,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-25,2026-04-29,DO_NOT_CONTEST
CB00611,11410,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-22,2026-08-26,HUMAN_REVIEW
CB00612,6726,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-25,2026-04-29,HUMAN_REVIEW
CB00613,7201,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-25,2026-07-04,HUMAN_REVIEW
CB00614,11038,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-20,2026-05-28,HUMAN_REVIEW
CB00615,17986,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-08,2026-06-13,HUMAN_REVIEW
CB00616,12284,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-04-28,2026-04-30,HUMAN_REVIEW
CB00617,15884,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-07-04,2026-07-10,HUMAN_REVIEW
CB00618,10753,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-14,2026-08-24,HUMAN_REVIEW
CB00619,7750,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-21,2026-08-26,DO_NOT_CONTEST
CB00620,18630,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-11,2026-06-14,HUMAN_REVIEW
CB00621,6928,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-06-28,2026-07-05,HUMAN_REVIEW
CB00622,19170,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-20,2026-04-29,DO_NOT_CONTEST
CB00623,11561,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-22,2026-04-30,HUMAN_REVIEW
CB00624,15600,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-27,2026-05-30,DO_NOT_CONTEST
CB00625,5086,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-09,2026-07-18,HUMAN_REVIEW
CB00626,2424,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-08-06,2026-08-07,CONTEST
CB00627,709,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-21,2026-07-25,HUMAN_REVIEW
CB00628,2727,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-08-23,2026-08-27,DO_NOT_CONTEST
CB00629,17071,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-05-22,2026-05-23,HUMAN_REVIEW
CB00630,16333,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-21,2026-08-22,HUMAN_REVIEW
CB00631,17939,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-22,2026-08-23,HUMAN_REVIEW
CB00632,17847,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-04-10,2026-04-15,HUMAN_REVIEW
CB00633,1061,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-11,2026-07-13,HUMAN_REVIEW
CB00634,3656,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-25,2026-06-29,DO_NOT_CONTEST
CB00635,17750,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-05-27,2026-06-01,HUMAN_REVIEW
CB00636,13505,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-05-22,2026-05-29,HUMAN_REVIEW
CB00637,15540,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-02-28,2026-03-04,DO_NOT_CONTEST
CB00638,10329,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-03-11,2026-03-12,HUMAN_REVIEW
CB00639,3563,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-20,2026-05-27,HUMAN_REVIEW
CB00640,18610,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-11,2026-08-12,HUMAN_REVIEW
CB00641,6115,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-20,2026-04-27,HUMAN_REVIEW
CB00642,11355,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-04-12,2026-04-13,HUMAN_REVIEW
CB00643,8028,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-01,2026-03-11,DO_NOT_CONTEST
CB00644,16081,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-14,2026-08-16,HUMAN_REVIEW
CB00645,9687,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-07-11,2026-07-17,CONTEST
CB00646,1013,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-28,2026-03-31,DO_NOT_CONTEST
CB00647,13551,missing_delivery_evidence,product_not_received,unknown,False,not_issued,I did not receive my order.,We could not find delivery confirmation.,2026-06-10,2026-06-13,HUMAN_REVIEW
CB00648,18979,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-02,2026-04-09,DO_NOT_CONTEST
CB00649,18213,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-19,2026-05-22,HUMAN_REVIEW
CB00650,3069,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-12,2026-08-14,HUMAN_REVIEW
CB00651,14822,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-06,2026-08-12,DO_NOT_CONTEST
CB00652,13499,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-08-18,2026-08-23,HUMAN_REVIEW
CB00653,15263,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-28,2026-07-04,HUMAN_REVIEW
CB00654,18621,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-05-07,2026-05-10,HUMAN_REVIEW
CB00655,19697,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-04,2026-08-14,HUMAN_REVIEW
CB00656,10178,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-08-07,2026-08-09,DO_NOT_CONTEST
CB00657,9280,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-20,2026-05-23,DO_NOT_CONTEST
CB00658,13267,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-05-25,2026-05-27,HUMAN_REVIEW
CB00659,3498,strong_delivery_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Delivery was completed and proof is available.,2026-06-08,2026-06-16,CONTEST
CB00660,12293,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-07-30,2026-08-02,HUMAN_REVIEW
CB00661,3360,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-05-07,2026-05-15,DO_NOT_CONTEST
CB00662,18751,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-07-30,2026-07-31,HUMAN_REVIEW
CB00663,3436,unauthorized_transaction,unauthorized_transaction,unknown,False,not_issued,I do not recognize this transaction.,The transaction requires further verification.,2026-04-06,2026-04-08,HUMAN_REVIEW
CB00664,11130,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-22,2026-08-27,HUMAN_REVIEW
CB00665,14059,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-08-04,2026-08-13,HUMAN_REVIEW
CB00666,8454,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-03-03,2026-03-10,DO_NOT_CONTEST
CB00667,6054,refund_issued,product_not_received,delivered,True,issued,I did not receive my order.,Refund has already been issued to the customer.,2026-06-18,2026-06-23,DO_NOT_CONTEST
CB00668,9295,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-07-19,2026-07-21,HUMAN_REVIEW
CB00669,5979,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-16,2026-06-23,HUMAN_REVIEW
CB00670,10322,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-08-06,2026-08-12,HUMAN_REVIEW
CB00671,8747,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-03-18,2026-03-26,DO_NOT_CONTEST
CB00672,19957,delivery_failure,product_not_received,failed,False,not_issued,I did not receive my order.,Courier delivery attempt failed.,2026-04-30,2026-05-02,DO_NOT_CONTEST
CB00673,4939,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-08-24,2026-08-31,HUMAN_REVIEW
CB00674,11386,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-06-02,2026-06-10,HUMAN_REVIEW
CB00675,11468,duplicate_charge,duplicate_charge,delivered,True,not_issued,I was charged twice for the same order.,Two payment records were detected.,2026-03-12,2026-03-22,HUMAN_REVIEW
CB00676,4960,contradictory_evidence,product_not_received,delivered,True,not_issued,I did not receive my order.,Customer previously confirmed that the order was received.,2026-06-04,2026-06-14,HUMAN_REVIEW
CB00677,7081,weak_evidence,product_not_as_described,delivered,True,not_issued,The product I received was not as described.,No additional evidence is available.,2026-06-06,2026-06-09,HUMAN_REVIEW
